,CURROPER
35201,True
72290,True
60152,True
32213,True
73685,True
23305,True
60320,True
78550,True
20278,False
5175,True
48046,True
11441,False
13677,True
12893,False
25647,False
16195,True
57303,True
73013,True
59806,True
37004,True
5599,False
12605,True
75177,True
35411,True
71158,True
68548,True
29342,True
54657,True
9124,False
39004,True
78281,True
23441,True
506,True
7092,True
8128,True
53253,False
53518,True
65716,True
72613,True
19827,True
22102,True
55755,True
40141,True
10184,True
31957,True
41257,True
51045,True
44921,True
43352,True
48627,True
32703,False
29641,True
12435,False
76052,True
16435,True
52582,True
35838,True
78470,True
9125,True
64161,True
73805,True
17909,False
10916,True
16894,True
19699,False
60668,True
25444,True
64295,True
8043,True
49261,True
62714,True
22422,True
74962,True
60076,True
44495,True
52851,True
13474,True
26284,True
13032,True
11690,True
49460,True
55341,True
4227,True
42574,True
65447,True
32174,True
61189,True
29054,False
41302,True
41182,True
28982,True
24951,True
12250,True
31936,True
71361,True
30600,True
72747,True
30444,True
62560,True
11094,True
39656,True
3661,True
36711,True
53257,False
14384,True
66131,True
45387,False
4448,True
7817,True
20801,True
54196,True
26523,True
48483,True
55607,True
37675,True
77175,True
116,False
55565,True
62260,False
69718,False
33059,False
73552,True
54673,False
17026,True
31379,True
70349,True
14999,True
52361,True
58400,False
58014,True
37523,True
4869,False
9226,True
74902,True
10108,True
26967,True
77961,True
31024,False
35182,True
1011,True
19761,True
51376,True
16348,True
21403,False
23909,True
20775,False
45339,True
78596,False
50668,False
1411,True
14900,False
41210,True
46049,True
2199,True
13540,True
63491,True
61491,False
18749,True
15399,False
45021,False
50770,True
13549,True
43628,True
8596,False
38819,True
75894,True
25391,True
56177,False
78575,True
36372,True
14430,True
37323,True
67780,True
7562,True
71525,False
15669,True
36630,True
13982,True
4415,True
28454,True
2622,True
77419,True
54343,True
20980,True
57541,True
50619,True
49954,True
59187,True
11671,True
40332,False
65395,True
52894,True
56770,True
27163,True
59230,True
56374,True
9227,True
26632,True
39757,True
70545,True
34590,True
25919,True
77379,True
61093,True
13695,True
11784,True
26971,True
8168,True
28882,True
59416,True
9462,True
4558,False
34402,True
49537,True
42409,True
28129,False
33679,True
45041,True
25481,True
16224,True
56504,True
21507,True
63863,True
54933,False
11234,True
42741,True
64650,True
24098,True
44851,True
10247,True
41970,True
15258,True
1649,True
29268,True
72472,True
38741,True
68705,True
69602,True
56728,True
62391,False
33857,True
6426,True
24113,True
3901,False
60026,False
76707,True
54767,False
33647,False
52253,False
67801,True
55098,False
46346,True
25561,True
44956,True
46871,True
48882,True
65949,True
19676,True
48808,True
64246,True
74946,True
39631,False
19,True
21635,False
53106,True
57785,True
30190,True
56627,True
67719,True
16613,True
26200,True
27745,True
1048,True
64461,True
16796,False
53305,True
57897,True
57067,True
1300,True
76530,True
76425,True
24361,True
49140,True
68574,True
15939,True
64186,True
8172,True
25135,False
9188,True
73788,True
36864,False
17836,True
6708,True
27976,True
36905,True
29365,True
56731,True
1047,True
54959,False
49566,True
21925,True
8593,True
23960,True
59787,True
28806,True
19090,True
71714,True
10393,True
17962,True
7797,True
73070,True
28562,True
15238,False
77430,True
62222,True
72265,True
31546,True
30822,True
39972,True
10755,False
75613,True
17700,True
53431,True
12331,True
70211,True
29209,True
55116,True
39288,True
25422,False
2412,True
14499,True
52257,True
13297,True
59526,True
13734,True
50086,True
34551,False
64181,True
62839,True
50541,True
29418,True
81,False
541,True
16849,True
3408,True
4068,True
18551,False
11383,False
7619,True
3209,True
43349,True
34939,True
73948,True
35510,True
26701,True
63494,True
51303,True
1563,True
3526,True
45361,False
78535,True
58777,True
71034,True
35415,False
43954,True
12442,True
67891,True
69972,False
29564,True
59525,True
52170,True
38746,False
47278,True
68838,True
26948,True
72516,True
45267,False
16875,True
68511,True
32752,True
49995,True
73040,True
49452,True
35761,True
26527,True
35658,True
64053,True
30158,True
36782,True
35264,True
30136,True
28857,True
33097,True
39694,True
22521,True
33431,False
71330,True
29217,True
52526,True
15987,True
54205,True
33675,True
24633,True
33360,False
55963,True
58315,True
75773,True
73335,True
42145,True
63501,True
16235,True
11238,False
37116,True
71513,True
76451,True
61592,True
77911,False
74260,True
27177,True
50413,True
50181,True
20390,False
11858,True
37591,True
56459,True
69293,True
50271,True
30879,True
59103,True
2005,True
33204,False
70570,True
63540,True
74850,True
77322,True
27341,True
76722,True
64613,True
34069,True
36784,True
21249,True
25286,True
75722,False
16384,True
59704,True
31041,True
19182,False
36598,False
39209,False
21844,True
25506,False
55791,False
73973,True
29538,True
29696,False
20635,True
17873,False
60549,True
10501,True
46774,True
39463,False
47170,True
77676,False
54479,True
12602,False
38720,True
53524,True
70066,True
24043,True
71671,False
76492,True
454,True
18734,True
69613,True
10723,True
28111,True
16631,True
68086,True
11955,False
32731,False
12296,True
19406,False
24315,True
11059,True
46519,False
60729,True
39082,True
40623,True
59711,True
60738,True
11251,True
38084,True
42084,True
77919,True
53445,True
17035,True
19041,False
64627,True
12120,False
18768,False
29320,True
8268,True
18453,True
57950,True
42873,False
32332,False
53812,True
1180,True
73544,True
76102,True
75038,True
42042,False
59170,True
48314,True
11336,True
23889,True
45971,False
44061,True
32422,False
69535,True
45742,True
67904,False
11838,True
47914,True
74231,True
67924,True
11408,False
60323,True
23506,True
26994,True
74236,True
51519,True
20765,True
65597,True
27327,True
51138,True
42050,False
10927,True
4917,False
35873,True
35661,True
36038,True
531,True
64711,True
36454,True
44974,True
37155,True
73160,True
25854,False
30828,True
46404,True
61808,True
14938,True
63882,True
6372,False
75194,True
38005,True
37522,True
50597,True
45133,False
60851,True
22762,True
67358,True
71218,True
6326,True
56574,True
55788,True
76230,True
34221,False
14091,True
39869,True
1807,True
44324,True
71703,True
63226,True
70781,False
9667,True
18260,False
69881,True
49049,True
38715,True
35701,True
10722,True
22299,True
6427,False
973,True
57787,True
8487,True
35821,True
42735,True
76345,True
15593,True
76460,True
73422,True
68352,True
69797,True
57036,True
13649,True
1156,True
44455,True
11066,True
1754,False
65499,True
78175,True
40381,False
44745,True
13082,False
2929,True
22347,True
43256,True
70456,True
23622,True
17287,True
37062,True
33171,False
36813,True
21770,False
16625,True
26626,True
66707,True
53575,False
52513,True
39120,False
24969,True
39134,False
76786,True
73321,True
19006,True
27215,True
20627,True
12223,False
39893,True
16721,True
22116,True
17800,True
62858,True
46972,False
72433,True
74932,True
38308,True
67950,True
16442,True
12533,False
77121,True
65668,True
76575,True
49275,True
67270,True
22204,True
10491,True
8008,False
38458,True
50731,True
69953,True
43164,True
70924,True
48633,True
5294,False
24099,True
43068,True
54815,True
67747,True
55533,True
14480,True
39019,True
59413,True
17160,True
22535,True
36105,True
64583,True
19876,False
46996,True
18273,True
57717,True
66079,True
62895,True
573,True
30430,False
16064,True
57378,True
42578,True
50979,True
14026,True
27443,True
26554,False
16119,False
67641,True
14192,True
22772,True
76065,False
72369,True
4060,True
18498,False
18466,True
33989,True
49439,True
19399,False
25250,False
57529,True
51481,True
3548,True
4301,True
72912,True
60758,False
53921,True
75026,True
30800,False
47154,True
885,True
5870,True
14891,True
20987,True
21371,False
5348,True
76078,True
19061,False
23069,True
58576,True
2122,True
14047,True
4519,True
50948,True
28103,True
5705,True
9050,False
68210,True
13405,True
23119,True
6335,False
45178,True
25330,True
60683,False
2943,True
48558,True
37814,True
3086,True
30522,True
26480,True
55052,False
34814,True
3673,True
31718,False
3296,True
55403,True
1373,True
47785,True
5947,True
24855,True
39449,False
1796,True
44799,True
8192,True
38041,True
6600,True
74404,True
55559,False
55327,False
3949,True
64150,True
68578,True
18639,False
68346,False
36444,True
68921,True
40732,True
40078,True
58773,True
27949,True
17414,True
69272,True
2284,True
26139,True
50325,False
5916,True
25215,True
16478,True
10428,False
49912,True
51879,True
35190,True
34593,True
10575,True
76184,True
2387,True
62076,True
16458,True
67347,True
70226,True
62681,True
65202,True
30826,True
55596,True
78034,True
830,True
7325,True
20337,True
7743,True
50227,True
24048,True
73037,True
77644,True
62949,False
51041,True
13730,True
65251,True
63638,True
45912,True
5853,False
32487,True
56903,True
40467,True
42063,True
74545,True
320,False
73568,True
13683,True
61520,True
68078,False
49079,True
36151,True
31625,True
25432,True
62460,True
61657,False
69030,True
8302,True
60955,True
33641,False
7432,True
2053,False
3005,True
73540,True
36184,True
5997,False
8529,True
45958,False
68316,True
66460,True
11547,True
40916,True
59716,True
26261,True
58632,True
3195,False
62637,True
55160,True
44345,True
57452,False
377,True
50390,True
24876,True
50276,True
66866,True
9897,True
28524,True
47266,False
27719,True
14146,True
54870,True
11702,True
20522,True
68723,True
70595,True
14299,True
21072,True
44143,True
11120,True
8578,True
49119,False
10119,True
26660,True
64695,True
9985,True
20083,True
57921,True
4906,True
19025,True
3381,False
4591,True
9728,True
39540,True
73515,True
32890,True
2150,True
71349,True
47434,False
49685,True
24288,True
10359,True
70626,True
56658,True
15055,True
27061,True
76222,True
1298,False
66951,True
3571,True
67916,True
61384,True
26203,True
77975,True
67353,True
76073,True
12164,True
29226,True
52766,True
74018,True
23439,True
72395,True
39315,True
15923,True
13286,True
33531,True
36519,True
15552,True
13972,True
71504,True
30081,True
43586,True
13306,True
2966,True
74209,True
43338,True
73785,True
63020,True
64603,True
54080,False
29348,True
12784,True
41905,True
31468,False
67462,True
69567,True
39601,False
67279,True
78261,True
48114,True
9169,True
31450,True
22079,True
4675,True
49668,True
96,True
20825,True
59051,True
2113,True
75127,True
17609,True
36744,True
5255,True
58743,True
5488,True
8827,True
36355,True
59880,True
31222,False
38449,True
43722,True
17390,True
29534,True
31681,True
28148,False
6524,True
74312,True
50108,True
51660,True
379,True
39774,True
25427,False
41715,True
35825,True
17730,True
37838,True
8801,True
1019,True
9848,False
23225,True
24764,False
38460,True
14634,False
56562,True
46646,True
6805,False
218,True
63658,True
10968,True
7288,True
69233,True
41500,True
12715,True
36476,True
28262,True
23348,False
14469,True
11392,True
12468,False
66352,True
66385,True
28879,True
76689,True
6692,False
4174,True
50576,True
7070,True
1486,True
37650,False
26525,True
76610,False
14755,True
23446,True
13385,True
6371,True
30723,True
54831,True
64590,True
47325,True
29840,True
18756,False
13674,False
12369,True
59869,True
63999,True
53492,True
8264,True
15741,True
23627,True
67169,True
50937,True
17568,True
3399,False
9225,True
22461,True
40451,True
47769,True
73151,True
69289,True
30124,False
36994,True
43933,False
63292,True
26987,False
72717,True
9151,True
1977,False
29308,True
27281,True
72502,True
54143,True
71196,True
14456,True
52194,True
50208,True
40091,True
3782,True
16593,False
56463,True
19525,False
6388,True
3990,True
55104,True
58009,False
12823,False
43194,True
56922,True
54315,True
51285,True
11250,False
15100,True
48584,True
14833,True
49160,True
68054,False
51435,False
28292,True
65688,True
38388,True
23809,False
65412,True
26392,False
13710,True
31697,True
42512,True
3965,True
22958,True
64553,True
56278,True
71469,True
51388,True
16512,True
18169,False
107,True
17101,True
6823,False
54164,True
12395,False
20510,False
70284,True
44467,True
36695,True
16789,True
77046,True
72687,True
13960,True
44589,True
74907,True
24143,True
56526,True
29758,True
63312,True
2524,True
17701,True
61634,False
67841,True
24799,True
8924,False
60816,True
53754,True
21148,False
62426,True
53850,True
72630,True
48187,True
26770,False
73091,True
20672,True
34871,True
36836,True
38234,True
56977,True
62588,False
7247,True
11814,False
11469,True
12776,True
60526,True
12718,False
61602,True
11168,True
46905,True
78056,True
36194,True
71977,True
67739,True
33227,True
12620,True
61088,True
1433,False
60148,True
45507,False
73665,True
53937,True
59696,True
9737,True
33150,True
45673,True
7463,False
15089,True
19050,False
26426,False
17867,True
71052,True
29099,True
54376,True
22068,False
75845,False
75300,True
44198,False
39993,False
3779,True
6468,True
50544,True
37526,True
42274,True
5102,True
28363,True
3846,True
71018,True
51849,True
52671,True
7603,True
1224,False
65022,True
22788,True
76042,True
47095,False
18672,True
78232,True
22270,True
64327,True
30365,False
32410,True
68641,True
63743,True
47613,True
57934,True
77297,True
43449,True
18378,False
49863,True
51841,True
28434,True
15713,True
42135,True
18769,True
30388,True
72587,True
47301,False
74215,True
44410,True
1949,True
50282,True
57154,True
61187,True
12673,True
76688,True
46085,True
76358,True
26765,True
3117,True
5148,False
49516,True
40294,True
42559,True
54865,False
30805,True
51115,True
39136,True
40790,True
26318,True
26131,False
37503,True
36739,True
45794,True
41939,True
1734,False
45344,True
4694,True
63402,True
54426,True
59870,True
43952,True
23330,True
3552,True
51680,True
62576,False
64764,False
58746,True
63194,True
22880,True
29118,True
40420,True
19104,True
46566,True
8747,True
60273,True
9043,True
32456,False
24736,True
48980,True
13732,True
68540,True
38879,False
70786,True
52162,True
65523,True
17576,True
76381,True
19686,False
8863,True
30827,True
53018,True
60003,False
53121,True
9865,True
28311,True
21056,True
70610,True
49895,True
58897,True
58666,True
32843,True
14390,True
52745,True
15133,True
75454,True
67721,True
62764,True
6974,True
7659,True
53569,True
58275,True
3606,False
21993,True
53172,True
53494,True
22980,True
50929,True
33677,True
57151,True
11215,True
65787,True
45407,True
15583,True
48524,True
9617,True
4854,True
10123,True
62490,True
4376,True
52680,True
11362,True
31630,True
71199,True
75245,True
33712,True
59979,True
12179,False
45738,False
9932,True
44880,True
19272,True
16801,False
77126,True
75078,True
30035,True
74200,True
60139,True
13694,False
17603,True
9912,True
39036,False
31421,True
60035,True
75227,True
43603,True
31092,True
12799,False
35052,True
11753,True
44518,True
53228,True
52237,True
37568,True
37669,True
35121,False
36413,True
1202,True
60175,True
22120,True
5835,True
14834,True
47481,False
65671,True
37392,True
7110,True
57313,True
780,True
63392,True
53895,False
59947,True
75547,True
70776,True
56802,True
66411,True
13238,False
61918,True
51417,True
36549,True
54427,False
50360,True
48230,True
50042,True
16273,True
54826,False
38600,True
25453,True
21638,True
20041,False
59391,True
73042,True
28883,True
3663,True
42732,True
16907,True
48664,False
60697,True
33264,True
53666,True
48590,True
32525,True
67674,True
28237,True
6847,True
3970,True
71874,True
75819,True
35733,True
44288,True
52363,True
66955,True
24613,True
19583,True
77484,True
18664,True
50815,True
61650,True
64275,True
38637,True
66069,True
61197,True
73862,True
59010,True
28430,True
51583,True
59022,True
46633,False
30073,True
13931,False
61716,True
39922,True
26234,True
64960,True
2427,True
23058,True
17100,True
4903,True
54733,True
71987,True
30806,True
60588,True
32175,True
19798,True
22114,True
59892,True
75366,False
72746,True
20352,True
44095,True
56339,True
19627,True
64806,True
31245,True
52434,True
15178,True
66897,True
46928,False
14046,True
47462,False
1137,True
37567,True
54405,False
62572,False
38028,True
951,False
40824,True
15012,True
17025,True
24887,True
71099,True
1188,True
76377,False
65749,True
58387,True
22012,False
31749,False
63361,True
16828,False
76947,True
1359,False
50118,True
755,True
69641,True
6424,True
30452,True
22054,True
59015,True
2175,True
30534,True
40546,True
17374,True
21078,True
25407,True
57736,True
1523,False
690,True
63193,True
59081,True
31637,True
69418,True
20807,True
44606,True
29967,True
37082,True
54153,True
60800,True
69963,True
70663,True
3688,True
37051,True
28012,True
66541,True
23338,True
52728,True
28631,True
16955,True
42530,True
25187,True
34626,False
46165,True
12136,False
36832,True
13114,True
23094,True
24051,True
56053,True
4139,True
11980,True
70193,True
63413,True
66125,True
44359,True
27598,True
28698,True
57697,True
38911,False
77422,True
53568,True
4516,True
4538,True
62939,True
41822,True
11193,True
2314,True
24161,True
5004,False
31704,True
4680,True
55057,True
67001,True
20629,True
51381,True
23587,False
57920,True
10493,True
75880,True
37398,True
44876,True
30079,True
52402,True
3303,True
16887,True
10584,True
58206,True
14452,True
60418,True
15325,False
21759,True
11180,True
15378,True
55575,True
38448,True
50812,True
9564,False
35649,True
50369,True
7179,True
17614,True
62374,True
65428,True
1895,True
51780,True
4325,True
7154,True
56529,True
21342,True
66201,True
3315,True
11910,False
7923,True
16126,True
35850,True
72234,True
21316,True
47912,True
28138,True
74649,True
74403,True
57716,True
59492,True
40621,True
68282,True
54734,True
18103,True
74591,True
44267,True
42672,True
36922,True
17387,True
41711,True
17408,True
5654,True
62430,True
70008,True
36531,True
43440,True
55815,True
74144,True
57591,True
39533,False
18713,True
39241,True
36282,True
5272,True
68403,True
77434,True
26502,False
54872,True
7764,True
69782,True
25837,True
25747,False
15823,True
68197,False
51218,True
37238,True
59507,True
43311,True
45440,True
58090,True
46245,True
53532,True
35394,True
29860,True
6998,True
60535,True
9774,True
57433,True
54033,True
9990,True
67951,True
54189,True
12716,True
52382,True
30995,True
65773,True
14510,True
5384,True
45605,True
53421,True
57282,True
2615,True
62372,False
42686,True
27228,True
55311,True
10816,True
6205,True
15023,True
19881,True
72795,True
11865,False
52299,True
70517,True
18299,True
32929,False
8241,True
77582,True
63393,True
61237,True
9997,True
59203,True
4078,False
24363,True
11438,False
29182,True
11346,True
53909,True
38933,True
63584,True
28683,True
35625,True
32532,True
6310,True
42448,True
30180,False
59112,True
51733,True
49943,True
19232,False
77895,True
388,False
30933,False
13449,True
46062,True
38844,True
34340,True
74926,True
41401,True
8446,True
3414,True
29604,True
61461,False
72190,True
15500,True
44035,True
12125,True
41289,True
65529,True
78227,True
77365,True
35250,True
56078,True
66255,True
41907,True
47656,True
35181,True
35998,True
49430,False
72819,True
18266,True
72476,True
9872,True
67501,True
29230,True
1904,True
44539,True
43252,True
47915,True
43656,True
7514,True
29672,False
26687,False
20750,False
31526,True
10691,True
64828,True
11556,True
22926,True
39982,True
991,False
20219,True
31295,True
65182,True
42694,True
48596,True
23596,False
36840,True
50580,True
47608,True
77160,True
40860,True
8556,True
17326,True
13603,True
22966,True
5051,True
62227,True
72144,True
65626,True
20918,False
57763,True
38050,True
65055,True
26445,True
2230,True
51092,True
37353,True
5756,True
57835,True
52425,True
27231,False
69506,True
3853,False
45633,True
25184,True
17921,True
54761,True
73933,True
45601,True
5738,False
44728,True
46979,True
17538,True
77577,True
52042,True
24145,True
22188,True
68283,True
66966,True
10852,True
65033,True
4441,True
5969,False
23576,True
65069,True
70254,True
23143,True
74715,True
55753,True
26156,True
50313,True
32782,True
73716,True
43368,True
70562,True
14555,False
63042,True
9948,True
132,True
198,True
28537,False
72069,True
39696,True
75624,True
6539,False
2450,True
8532,True
19995,False
13104,True
33395,True
67419,True
34935,True
15937,True
7911,False
68174,True
67109,True
36326,True
48695,True
60798,True
25307,False
19539,False
68023,True
10455,True
44405,True
37595,True
20432,True
10672,True
51126,True
7622,True
36352,True
57977,True
3395,True
4162,True
61370,True
69014,True
25650,True
72915,True
67090,True
14101,True
64111,True
34071,True
64655,True
75770,True
43394,True
36924,True
38910,True
9638,True
32608,False
57575,True
34653,False
67335,True
43388,True
44513,True
1225,True
66261,True
19708,False
27665,True
24195,True
19065,False
57543,True
16862,True
60632,True
1786,False
19044,True
34042,True
10423,True
41247,True
25683,False
78063,True
57508,True
22941,True
37336,True
19572,False
20116,True
30319,True
25701,True
939,True
9705,True
19098,False
36961,True
3371,True
42651,True
70923,True
16381,True
33986,True
28335,True
25034,True
46772,False
74648,True
67736,True
41045,True
67845,True
44286,True
57437,True
5031,True
5349,True
69260,True
15182,True
10063,True
10109,False
78442,True
70808,True
77368,True
28980,True
46965,True
49937,True
808,True
6859,True
18839,True
11276,True
20878,True
32281,False
20578,True
69175,True
59293,True
8500,True
65623,True
597,True
11635,True
4598,False
3474,True
18790,True
1564,True
965,False
44569,True
41552,True
21745,False
52071,True
34781,False
22689,True
27254,False
13284,True
33617,False
42392,True
62746,True
67619,False
69197,False
43039,True
67996,True
62664,False
48777,False
7334,True
4644,True
71252,False
71179,True
73854,True
9001,True
64547,True
68121,True
23599,False
2686,True
52478,True
77549,True
33308,False
31892,True
57379,True
32822,True
30863,True
9796,True
64962,True
13365,True
4692,True
65258,True
20555,True
48287,True
65140,True
28123,True
69571,True
75465,True
21664,True
37244,True
5704,True
66842,True
23669,True
72533,True
17416,True
65455,True
57499,True
5292,True
8665,True
33578,True
42227,True
72165,True
51492,True
42960,True
46573,False
59299,True
62530,True
31594,True
68951,True
21200,True
54024,True
11968,True
28371,True
15165,True
15538,True
66612,True
9724,True
15499,True
50385,True
65321,True
14300,True
14843,True
63794,True
61958,True
20715,True
25191,True
8840,True
3968,True
55980,True
52314,True
60162,True
19237,True
10562,True
3632,False
4909,True
63886,True
2894,True
68583,True
6034,False
49214,True
59041,True
70942,True
46442,True
36054,True
53736,True
9291,True
10375,True
35494,True
3270,True
75075,True
29728,True
40108,False
41113,True
71118,True
26038,True
28622,True
24654,True
13904,True
65433,True
46531,True
36129,True
6631,True
1479,True
29820,False
14133,True
27652,True
74803,True
62095,True
76933,True
71177,True
59313,True
54643,True
376,True
34822,True
52996,True
7926,True
1132,True
29945,True
3459,True
64392,True
31814,True
39701,True
24160,True
67749,True
58019,True
65730,True
36202,False
59173,True
41292,False
21009,True
18118,True
21020,True
45903,True
44923,True
36679,True
69810,True
41419,True
73399,True
6558,True
34300,True
26264,False
14293,True
49449,True
70035,True
38588,False
61103,False
63846,True
37274,False
31263,True
49871,True
34424,True
28582,False
13059,False
68922,True
30577,True
72280,True
42707,True
9430,True
19578,False
10068,True
47507,True
70262,True
64166,True
432,True
62909,True
61550,True
29437,True
61287,True
76178,True
45678,True
18250,False
50878,True
14878,True
25254,True
65318,True
62444,False
57461,True
39198,False
77389,True
58759,False
29028,True
65390,True
50927,True
9187,False
9006,True
40528,True
25410,True
28303,True
35051,True
49194,False
41388,True
70820,True
48329,True
40192,True
28787,True
66848,True
68239,True
67369,True
49847,True
50315,False
19600,False
65982,True
69858,True
15613,True
58137,True
17437,True
61554,True
47195,True
23726,True
36935,True
60716,True
45509,True
72531,True
74928,True
75685,True
29930,True
2968,True
19335,True
4950,True
30334,True
4964,False
61914,False
63152,False
29810,True
35959,True
25295,True
45996,False
62503,True
58735,True
46230,True
61016,True
77234,True
52431,True
15553,True
73857,True
823,False
25508,True
28958,False
42073,False
18352,True
25969,True
64542,True
61632,True
70111,False
48,True
52032,True
43532,True
30221,True
68400,True
25338,True
27447,True
60223,True
24244,True
675,True
31600,True
23463,True
40968,True
29108,True
16243,False
49811,True
48003,True
41151,True
43706,True
37734,True
3020,True
7296,True
37746,True
73573,True
29934,True
62135,True
39543,False
36130,True
23202,True
67880,True
27418,True
12550,False
26161,True
65802,True
19091,True
76113,True
11735,False
65232,True
48932,True
54785,False
69275,False
59788,True
53322,True
18869,True
2909,True
56094,True
27603,True
65913,True
58854,True
20316,True
66591,True
40647,True
49536,True
61622,True
22584,True
11219,True
66424,True
69177,True
9454,True
54990,True
77058,True
6980,False
33939,True
6400,True
76622,True
73960,True
62648,True
76693,True
75729,True
55890,True
44246,False
35794,True
55293,True
20955,True
2443,True
23474,True
62701,True
58228,True
61499,False
56085,True
23345,True
22799,False
17913,False
77418,True
71947,True
77856,True
1010,True
3448,True
1935,True
38357,True
20385,True
51709,True
60409,False
48159,True
77506,True
44165,True
43211,True
5526,True
41098,True
876,True
30846,True
6065,False
30610,True
37569,True
37428,True
33606,True
31111,True
5523,True
64264,True
3596,True
25974,True
66001,True
67608,False
56358,True
23138,True
47386,True
8913,True
64192,True
38315,True
18180,True
9978,True
32372,True
14687,True
47,True
77458,True
20241,True
61821,True
54534,False
32946,True
25185,True
8476,True
65752,True
44497,True
75936,True
75844,True
62026,True
36522,True
3172,True
46600,True
35966,True
52228,True
68009,True
365,False
39426,True
33066,True
23113,True
3719,True
13865,True
23183,True
26519,True
66097,False
78161,True
3259,True
78119,False
9553,True
4259,True
36567,True
37786,True
18459,False
33203,False
10619,True
75376,True
31520,True
3838,True
38636,True
54327,True
36579,False
35883,True
44304,True
27993,True
73226,True
15230,True
74613,True
77720,True
3537,True
38420,True
42986,True
2158,True
37176,True
8651,True
7248,True
30463,True
37150,True
72438,True
73476,True
13273,True
47001,False
51762,True
67843,True
55202,True
26946,True
29431,True
50350,True
47593,True
61120,True
49951,True
65345,True
58791,True
22900,True
51322,False
69720,True
53324,False
22484,True
50123,True
26095,True
63381,False
51779,True
20045,True
53645,True
55912,True
11571,True
30231,True
16560,True
18161,True
45908,False
21796,False
72562,True
4976,True
38012,True
63614,True
65351,False
5976,False
23067,True
12497,True
55418,False
52249,True
47888,True
70617,True
23521,True
72759,True
29983,True
73171,True
78505,True
22324,True
69430,True
14629,True
23401,True
21233,True
4288,True
46161,True
75329,True
70018,True
42844,True
40066,False
34535,True
60386,True
42116,True
44255,True
46009,True
32188,True
71372,True
62877,True
45696,True
50662,False
59257,True
67565,False
34065,True
52587,True
21826,True
22002,True
49499,True
29427,True
21219,True
12267,False
32541,True
13252,True
45310,True
41511,True
27335,False
22314,True
43846,True
45634,True
52182,True
42838,True
46313,True
4696,True
34318,True
32892,True
13023,False
41428,True
32009,True
55850,True
60708,False
42616,True
38235,True
39405,True
28450,True
60579,True
37957,True
41978,True
4566,True
46239,True
27594,True
10750,True
26124,True
45975,True
69055,True
15984,True
10301,False
70973,True
45567,True
67836,True
73727,True
35862,True
36926,True
32164,False
62791,True
16279,True
25613,True
1511,False
70156,True
1450,True
10336,True
2013,True
20360,True
74766,True
69279,True
76482,True
43758,True
65046,True
18772,True
29746,False
4102,False
33116,False
42830,True
22106,True
19803,False
3740,True
23307,True
65028,True
18969,False
38781,True
38396,True
71725,True
78039,True
76257,True
6336,False
75636,True
56769,True
31511,True
41485,True
71386,True
49356,True
13923,True
19203,False
30448,True
5806,True
24480,True
22704,True
62187,True
24461,True
3018,True
1406,True
20323,True
11473,True
64105,True
13333,False
63011,True
68161,True
55646,True
19304,False
48564,True
60765,True
5166,True
3746,True
47553,True
65364,True
65927,True
72954,True
41586,True
51123,True
22086,True
22519,True
26091,True
69489,True
4228,False
77634,True
12736,True
57588,True
10926,True
34749,True
41232,False
15649,True
72755,True
9238,True
66579,True
24424,True
54071,True
35114,True
30736,True
42552,True
61496,False
55923,True
37531,True
14500,False
28132,True
28959,True
59155,True
73903,True
45485,True
30467,False
28623,True
34153,True
64843,True
11139,True
78096,True
34210,True
23023,True
19032,True
67729,True
55878,True
36084,False
4304,True
29297,True
54054,False
15050,True
34852,True
279,True
58102,True
7545,True
57509,True
33728,True
11754,True
16641,True
57479,True
59530,True
47538,True
77065,True
63620,True
75086,True
19063,True
30393,False
6245,False
30725,True
56100,True
46561,True
32463,False
6937,True
72048,True
31545,True
45019,True
55515,True
26460,True
553,True
53358,True
21668,True
76434,True
47727,False
55466,True
17052,True
31686,True
10678,True
54654,True
1715,True
70994,True
11063,False
27238,True
47255,True
63434,True
12124,True
54264,False
39742,True
1999,True
59841,True
33324,False
25482,True
32987,True
54372,False
11230,True
48336,True
74711,True
68433,True
48029,True
52885,False
71598,True
61262,False
370,True
24518,True
73144,True
23461,True
7084,True
5008,False
69994,True
15127,True
49099,True
9280,True
31642,False
72778,True
74501,True
25055,False
63047,True
66795,True
21170,True
62801,True
329,True
28279,True
63458,True
50268,True
70837,True
64288,True
51127,True
9120,True
39747,True
43253,True
2649,True
55577,True
52979,False
37197,True
8749,False
70166,True
76063,True
33945,True
62338,True
17063,True
58330,True
32052,True
30917,False
4292,True
53414,True
68117,True
8815,True
69186,True
73527,True
77808,True
67615,True
60599,True
39266,False
7315,True
3670,True
39436,False
15070,False
38048,True
47547,False
21800,True
33715,False
33640,True
26784,True
24320,True
41122,True
9877,True
44245,True
19481,True
44711,True
12846,True
56912,True
77938,True
46010,True
30714,True
48709,True
19710,False
46512,True
53306,True
57972,True
42774,True
35717,True
42190,True
40287,True
34838,True
27363,True
64296,True
75969,True
33630,False
68037,True
14742,True
66278,True
22534,True
33727,True
37035,False
25939,False
12297,False
1642,True
17018,True
60384,True
61845,True
52467,True
74753,True
35141,True
13534,True
9047,True
75410,False
9550,True
71738,True
32461,True
51597,True
68464,True
50407,True
27022,True
3517,True
20259,True
35042,True
46184,True
7604,False
58021,True
1726,False
29399,True
57521,True
45542,True
13932,True
12093,False
9714,True
42072,True
47514,True
51270,True
19341,True
2382,True
62252,True
54130,False
59102,True
44829,True
50599,True
69360,True
