,CURROPER
54050,True
59753,True
69846,True
57754,True
53309,True
65914,True
77912,True
68152,False
75755,False
73535,True
69028,True
56208,True
69964,True
77205,True
63041,True
77922,True
69839,True
71313,True
64324,True
76156,True
56743,True
76731,True
55173,True
58387,True
52211,True
54058,True
53464,True
59368,True
77063,True
69791,True
77463,True
73090,True
55143,True
73734,True
75609,True
65285,True
53912,False
69200,True
58315,True
55572,True
68329,False
59056,True
61808,True
74091,True
76686,True
53194,True
57597,True
54649,False
70618,False
51661,True
53718,True
77377,True
70899,True
48898,True
75037,True
50016,True
59667,True
65947,True
52061,True
74030,True
61909,True
70498,True
58963,True
51716,True
67124,True
66926,True
68883,True
54443,True
73686,True
56354,True
67542,False
54797,False
63426,True
53814,True
76956,True
75573,True
63836,True
63305,True
66318,True
66361,True
53919,True
65267,True
68572,True
56597,False
59604,True
58962,False
50907,True
71904,True
59257,True
75630,True
74299,True
59832,True
70405,True
78522,True
49470,True
60346,True
71568,True
51798,True
49898,True
68535,False
75535,True
62221,False
55479,False
76139,True
72398,True
53354,True
48171,True
61066,True
54370,True
58255,True
69676,True
67116,True
62191,True
57240,True
74150,True
65666,True
72976,True
64206,True
77275,True
55839,True
52805,True
48535,True
70575,True
48463,True
50230,True
74082,True
55515,True
56465,True
75597,True
71711,True
61319,True
75776,True
62512,True
67367,True
57362,True
56937,True
60558,True
73828,True
77594,True
48067,True
60291,True
57766,True
66495,True
74783,True
59289,True
47961,True
50004,True
48848,True
50470,True
78229,False
51535,True
78243,True
77940,False
72333,True
54992,True
62529,True
71804,True
77750,True
60573,True
73904,True
56505,True
59033,True
73819,True
76395,True
49177,True
50219,True
50109,True
59987,False
56052,True
52220,True
48023,True
53239,True
60227,True
75676,True
64499,True
65442,True
51859,True
68546,True
51912,True
66281,True
55640,True
73046,True
76456,True
71240,True
71928,True
54252,True
70679,True
56973,True
74685,True
77595,False
48629,True
76787,True
55304,True
57464,True
61535,True
70962,True
70491,True
61904,True
50803,True
66924,True
69484,True
64331,True
78561,True
54334,True
68432,True
76224,True
70263,True
66268,True
62356,True
50297,True
71151,True
59885,True
57207,True
66055,True
64381,True
65226,True
64007,True
75265,True
51187,True
61455,False
52036,True
69641,True
59814,True
54636,True
53467,True
51097,True
76653,True
66255,True
62754,False
61889,False
68979,True
72948,True
52746,True
69525,True
51797,True
66057,True
51592,True
76825,True
49886,True
63184,True
67253,True
60258,False
68784,True
55230,True
51121,True
49710,True
69520,True
76441,True
67417,True
75427,True
77256,True
48315,True
77518,True
52831,True
55221,True
70385,False
71469,True
57177,True
77608,True
51040,True
71245,True
60090,True
73429,True
62196,True
63990,True
51039,False
62516,True
73473,True
62710,True
53789,True
55450,False
64560,True
72144,True
55763,True
69958,True
58555,True
58620,True
66989,True
62093,True
69848,True
66874,True
67625,True
77032,True
59454,True
71366,True
61251,True
53296,True
49561,True
61854,True
61751,False
58541,True
66537,True
75851,True
65816,True
49761,True
66231,True
48651,True
75133,True
72572,True
59697,True
66514,True
65569,True
57968,True
64917,True
66314,True
55005,True
50048,True
65500,True
57287,True
70271,True
75212,True
54589,True
70890,True
67577,True
74706,True
58690,True
55285,False
70706,True
59671,True
57431,True
54023,True
51355,True
56539,True
69910,True
49327,True
50671,True
71879,True
54534,False
69705,True
51307,True
71053,True
61054,True
63818,True
50207,True
48114,True
61709,True
57296,True
61681,True
52430,True
59141,True
59040,True
68709,True
54396,False
53605,True
72302,True
67405,True
51240,True
71314,True
76006,True
64063,True
58944,True
58015,True
55895,True
70690,True
56162,True
65106,True
51633,True
60753,True
64911,True
58050,True
50261,True
62522,True
67873,False
56972,True
63645,True
68407,True
48110,True
78322,True
75483,True
48650,True
58258,True
73849,True
65152,True
66216,True
61181,False
60000,False
67037,True
61343,True
54574,True
48178,True
64204,True
78181,True
62614,True
63492,True
67648,True
77621,True
68520,False
77230,True
54812,True
77289,True
64077,True
71823,True
70657,True
69155,True
51751,False
77393,True
70429,True
59297,True
66129,True
52761,True
70737,True
56139,True
77077,True
62835,True
56269,True
47982,True
68176,True
59658,True
68991,True
72073,True
49187,False
72459,True
52638,False
50544,True
53185,True
64988,True
69398,True
51350,True
73706,True
77512,True
48364,True
72059,True
66633,True
56395,True
76095,True
67321,True
75148,True
67249,True
75848,True
71837,True
54437,True
51044,True
56952,True
73987,True
75678,True
59172,True
68157,True
68495,True
76948,True
69986,True
64699,True
69268,True
54131,False
49291,True
64183,True
63725,True
60722,False
57157,True
60375,True
63608,True
74728,True
73955,True
71026,True
72158,True
57998,True
55208,True
69467,True
55238,True
56675,True
49121,True
71270,True
60010,True
66433,True
77448,False
78429,True
50412,True
48778,True
65948,True
56778,True
66800,True
76123,True
55960,False
59157,False
58799,True
48376,True
65364,True
68913,True
74043,True
67242,True
49400,True
72947,True
70244,True
66100,False
48297,False
60916,True
74173,True
51071,True
49962,True
75278,True
56433,True
70851,True
52014,True
72914,True
64620,True
58519,True
67406,True
68409,False
72013,True
63386,True
67828,True
55915,True
48915,True
61873,True
76688,True
54341,True
54938,True
54323,False
50128,True
72921,True
67885,True
68295,True
66260,True
78074,True
73531,True
59389,True
64881,True
54494,True
51547,False
60828,True
68049,False
71612,True
71954,True
51472,True
63074,True
65640,False
78368,True
67244,True
66158,True
63167,True
66014,True
52123,True
70970,True
59412,True
68655,True
62800,True
62658,True
62766,True
70423,True
61760,True
76772,True
75367,True
72127,True
72994,True
74362,True
59053,True
62971,True
52081,True
74293,True
54048,True
69369,True
69691,True
63136,True
55264,True
59008,True
74134,True
70087,True
60092,False
70722,True
70526,False
71882,True
48282,False
61205,True
67554,True
58480,True
61856,True
63405,True
64396,True
64462,True
50562,True
69701,False
69125,True
59903,True
61567,True
53220,True
65776,True
56770,True
70062,True
62022,True
53563,False
62842,True
52495,True
71092,True
50367,True
76050,False
50060,True
67643,True
75564,True
54224,True
58078,True
58359,True
48501,True
54041,True
71075,True
64667,True
57881,True
74820,True
49440,True
61795,False
70059,False
57834,True
71141,True
59386,True
53968,False
77478,True
74321,True
72836,True
48927,True
65380,True
78057,False
78044,False
73601,True
62282,False
70631,True
63982,True
50156,True
76132,True
55182,True
66088,True
65860,True
61387,True
60730,False
69084,True
56353,True
67997,True
51988,True
70497,False
76366,False
48234,True
60272,True
57283,True
70515,True
77471,True
50776,True
49818,True
71208,True
78020,True
61578,True
54798,True
71187,True
68511,True
78269,False
52506,True
73839,True
57443,True
50619,True
77087,True
63442,True
61093,True
55698,True
75307,True
67250,True
60967,False
60609,True
57762,True
61268,True
59318,True
55256,True
63714,True
48000,False
75289,True
77580,False
64023,True
64008,False
53331,True
61418,True
72671,True
59617,True
61521,True
55856,True
59615,True
69408,True
61802,False
67100,True
60019,False
70250,True
74650,True
71631,True
56427,True
68073,True
70904,True
70771,True
75938,True
74023,True
48449,True
58125,False
75566,True
64910,True
65944,True
67665,False
66810,True
76083,True
60850,True
59259,True
76809,True
63976,True
52244,True
78422,True
76438,True
48992,False
72782,True
70078,True
51376,True
69557,True
53167,True
75647,True
77013,True
55435,True
49836,True
63287,True
58760,False
70295,True
78137,True
54931,False
70517,True
72687,True
78261,True
75605,True
52958,True
57929,True
63537,True
77056,True
74142,True
54234,False
64254,True
71557,True
77390,True
75061,True
63909,True
68911,True
76937,True
76593,True
50213,True
74894,True
74409,True
74846,True
69175,True
60057,True
50661,False
60320,True
62511,True
60961,True
53866,True
61406,True
75762,True
55095,False
50912,True
69528,True
61092,True
50208,True
56498,True
49790,True
75153,True
58923,True
48010,False
62150,True
49685,True
58088,True
74911,True
54741,True
61980,True
68249,True
65696,True
53495,True
65200,True
56241,True
49748,True
60740,True
68711,True
58036,True
63321,True
52307,True
61109,True
73825,True
64453,True
50110,True
56411,True
50684,True
69537,True
60593,True
58788,True
60832,True
70354,True
52796,True
67700,True
59453,True
66265,True
64876,True
78112,True
52613,True
63380,False
59764,True
50512,True
63625,False
49151,True
55659,True
60304,True
71719,True
73554,True
48424,True
60532,True
57619,True
64095,True
74330,True
63352,True
72379,True
63471,True
70220,True
75361,True
72726,True
55577,True
68994,True
51199,True
68394,True
75867,True
50130,False
63312,True
51807,True
56158,True
77357,True
65658,True
50870,True
58055,True
64760,True
56902,True
57191,True
57861,True
60720,True
57510,True
74162,True
58677,True
75156,True
68052,True
77951,True
61192,True
70323,True
53746,True
63582,True
77937,True
64684,True
62266,True
74232,True
75702,True
69620,False
62462,True
51701,True
65733,True
71536,True
78476,True
65946,True
65393,True
48809,True
56342,True
59252,True
58994,True
74326,True
55336,True
66576,True
60110,False
53565,False
73054,True
71873,True
57707,False
69409,True
71507,True
52541,True
56053,True
48182,True
76225,False
59103,True
51606,True
58257,True
73071,True
65108,True
51163,True
76631,True
49729,True
69930,True
71829,True
60512,True
51994,True
76918,True
66582,True
57602,True
52555,True
58822,True
78053,True
61114,True
62873,True
74105,True
70428,True
48368,True
48011,True
48909,True
76759,True
51242,True
53028,True
64992,True
75400,True
75505,True
54306,False
67788,True
48468,True
75582,True
78278,True
73804,True
76953,True
67512,True
64532,True
76386,True
73060,True
70983,True
70419,False
65602,True
54457,True
48103,True
66452,True
57223,True
74845,True
63488,True
60833,True
53810,True
48173,True
72023,True
58770,True
62640,True
57389,True
57294,True
73744,True
60292,True
63872,True
66386,True
50623,True
56193,True
74939,True
61998,True
52058,True
69781,True
51792,True
77163,True
66092,True
75394,True
55989,True
69764,True
63932,True
68439,True
72912,True
65629,True
51847,True
69425,True
62440,True
66048,True
67569,True
72283,True
48769,False
72349,True
72703,True
65775,True
54121,False
62599,False
55111,True
55868,True
73625,True
48815,True
78544,True
74944,True
49889,True
62789,True
62495,True
73413,True
66381,True
72310,True
60675,True
55729,True
59719,True
66526,True
76485,True
53636,True
75910,True
49445,True
58861,True
60862,True
61573,True
61338,True
59763,False
69524,True
74083,False
65467,True
48201,True
58228,True
54345,False
50866,True
58838,True
76018,True
50755,True
77302,True
58918,True
74474,True
50138,True
77606,True
73460,True
50263,True
66258,True
57821,True
67164,True
50209,True
68610,True
51543,True
65186,True
77366,True
65094,False
63883,True
78030,True
49122,True
65072,True
74120,True
53903,True
78071,True
73901,True
74413,True
70913,True
61283,True
61203,True
54579,False
77983,True
63026,True
63484,True
67543,True
55205,True
56595,False
74801,True
62865,True
67701,True
52810,True
78073,True
49249,True
71268,True
54122,True
73198,True
78239,True
64819,True
75144,True
78307,True
54330,False
74169,True
55275,True
64313,True
48742,True
54993,True
77631,True
69397,True
63283,True
67490,True
69729,True
50279,True
68683,True
58528,True
56934,True
69219,True
64485,True
68929,True
48612,True
54223,True
70279,True
60631,True
48558,True
55023,False
64814,True
61818,True
56236,True
75887,True
74887,True
64943,True
60205,True
52252,True
57452,False
70120,True
65799,True
54303,True
73833,True
70826,True
68121,True
54631,True
59175,True
62120,True
78568,True
51845,True
77438,True
53254,True
68208,True
69703,False
77681,False
71175,True
54161,True
56401,True
74075,True
75040,True
60293,False
77860,True
49678,True
52616,True
68902,True
62744,True
68951,True
77266,True
60126,False
72720,True
49030,True
50177,True
59602,True
54059,True
77534,True
64581,True
65786,True
70916,False
71641,True
78431,True
54398,True
49794,True
66613,True
77658,True
76758,True
54564,True
58606,True
50629,True
64931,True
48091,True
53704,True
77670,True
48149,True
73207,True
73984,True
60040,True
72214,True
48644,True
51987,True
58354,True
69880,True
54187,True
56690,True
63490,True
66246,True
75677,True
65256,True
63899,True
56267,True
61950,True
53696,False
51581,False
71538,True
77382,True
53159,True
62772,True
50602,True
51542,True
57475,True
51010,True
48819,True
48632,True
75051,True
64253,True
49267,True
64700,True
52065,True
66437,True
48098,True
55565,True
69007,True
77424,True
63301,True
71933,True
63361,True
71253,False
71947,True
68361,True
63592,True
59331,True
77897,True
58553,True
56769,True
52350,True
63441,True
58505,True
68542,False
60364,True
49479,True
70069,True
57324,True
72091,True
69019,True
75588,True
58784,True
64725,True
60206,True
74006,True
77740,True
73848,True
69435,True
67465,True
56458,True
62706,True
74572,True
51949,True
78591,True
55360,True
48628,True
77380,True
68839,True
75825,True
61323,True
72448,True
54640,True
52408,True
64970,True
68300,True
70165,False
59873,True
62486,True
52157,True
59532,True
58079,True
64051,True
71084,True
55903,True
59003,True
75789,True
71340,True
64734,True
66888,True
53416,True
49684,True
78305,True
71728,True
58379,True
59855,True
54616,True
61062,False
73012,True
75251,True
59470,False
65819,True
77162,True
51079,True
48638,True
59901,True
65927,True
76302,True
65278,False
55666,True
60772,True
68364,True
73174,True
55035,False
48507,True
72496,True
78304,True
50401,True
71223,True
76474,True
74551,True
60990,False
56319,True
63139,True
57040,True
77501,True
58648,True
65360,False
62959,True
54590,True
61358,False
64805,True
74432,True
56486,True
65967,False
48745,True
57875,True
68874,True
62847,True
65000,True
63093,False
54876,True
48266,True
71475,True
67683,True
49831,True
54446,False
51634,True
51305,True
60037,True
70290,True
61199,True
62691,True
50114,True
69928,True
66618,True
52917,True
65227,True
57901,True
57747,True
76671,True
61999,True
78090,True
72504,True
77108,True
68020,True
55642,True
73522,True
63587,True
70158,True
60277,True
73956,True
62078,True
70841,True
66743,True
65707,True
57254,True
75818,True
63746,True
65456,True
75261,True
65061,True
49098,True
61456,True
74356,True
68344,True
62265,True
70708,True
50267,True
50411,True
55488,True
69260,True
73765,True
65713,True
66164,True
74866,True
48719,True
53473,True
59344,True
57336,True
77335,True
64689,False
73900,True
67036,True
58655,True
73928,True
64385,True
71042,True
55083,False
66504,True
70239,True
48591,True
69120,True
67757,True
52204,True
57290,True
56726,True
76140,True
68819,True
66022,True
61146,True
60259,False
62572,False
48653,True
62805,True
53064,False
64159,True
51049,True
68224,True
76212,True
65770,True
48268,True
51727,True
55250,False
49777,True
64423,True
74679,True
62719,True
54063,True
49124,True
61186,True
51947,True
53582,False
61595,False
61286,True
69018,True
71890,True
53698,True
64091,True
68696,True
55022,True
65484,True
74203,True
49373,True
50195,True
71608,True
77542,True
53277,True
53073,True
74954,True
64249,True
55449,False
67588,True
75968,True
49359,True
51209,True
59690,True
67696,False
56095,True
71762,True
57363,True
72581,True
49002,True
61657,False
57273,True
78276,True
50383,True
71814,True
71401,True
73830,True
63884,True
54727,False
67464,True
53741,True
67128,True
52657,True
51368,True
63780,True
64205,True
67365,True
57944,False
53932,True
72359,True
70620,True
60120,True
52267,True
55429,True
49540,True
58476,False
59151,True
65660,True
48406,True
52170,True
59417,True
55037,False
75333,True
57084,True
58026,True
72408,True
72049,True
69826,True
54803,True
55747,True
53712,True
56891,True
63612,True
52344,True
74151,True
55744,True
67338,True
73549,True
62477,True
68689,True
52024,True
49522,True
67326,True
57582,True
71418,True
50538,True
59243,True
65746,True
64755,True
50186,True
73730,True
75412,True
57990,True
54584,False
70602,True
66380,True
74847,True
74480,True
50131,True
50149,True
69355,True
55628,True
67578,True
65802,True
48610,True
75390,True
72967,True
70237,True
58785,True
60231,True
57353,True
49090,True
73081,True
70183,True
56991,True
78521,True
76207,True
53846,True
60388,True
62702,True
62390,False
54193,True
68474,True
56126,True
48303,True
73995,True
56630,True
63313,True
55922,True
54822,True
70006,True
74354,True
64984,True
49369,True
65319,True
74149,True
71572,True
67179,True
56703,True
68047,True
65096,True
55850,True
51565,True
72112,True
60841,True
59904,True
51406,False
59496,True
53730,False
50205,True
60471,True
71385,True
54606,True
57702,True
60064,True
73483,True
50923,False
57921,True
70713,True
56324,True
48144,False
76696,True
76553,True
66553,True
65352,True
51672,True
59292,True
61723,True
76872,True
73007,True
60972,True
54358,False
51222,True
56652,True
69832,True
54832,True
50028,True
78332,True
60768,True
72953,True
63126,True
56152,True
65661,True
58374,True
62438,True
64718,True
59128,True
67389,True
75149,True
72834,True
63517,True
69256,True
69367,False
55387,True
63364,True
56226,True
62010,True
63795,True
75668,True
54051,False
66275,True
53877,False
69313,True
70989,True
76862,True
68939,True
58285,True
63576,True
68024,True
63293,True
54956,True
59452,True
58490,True
70173,True
55000,True
54000,True
54524,True
62385,False
60026,False
60348,True
53665,False
65798,True
62015,True
67859,True
56177,False
55934,True
64171,True
58533,True
71859,True
59964,True
66223,True
57082,True
68338,True
74933,False
77079,True
68870,True
78514,True
58559,True
68926,True
58683,True
68596,True
71708,True
57001,True
56528,False
58905,False
59694,True
71409,True
65523,True
49032,True
65748,True
78517,False
60601,True
78168,True
51095,False
57756,True
55289,True
61354,True
51093,True
54365,True
68624,False
69001,True
66557,True
48968,True
50203,True
65871,True
53195,True
76480,True
53762,False
73486,True
71121,True
56860,False
61244,True
59335,True
67246,True
58884,True
69400,False
73428,True
63324,True
60629,True
67106,True
72890,True
51934,True
64806,True
77001,True
64399,True
70724,False
70223,True
53950,True
48747,True
71844,True
66733,True
48004,True
65997,True
55967,True
67215,True
56056,True
53066,False
77993,True
49918,True
66533,False
53110,True
71161,True
61778,True
78511,True
77493,True
59622,True
75276,True
63650,True
64769,True
64379,True
63600,True
73024,True
77219,True
56370,True
58027,True
65600,True
74790,True
76305,True
65556,True
52569,True
62192,True
76199,True
55139,True
62916,True
75675,False
70985,True
49644,True
50820,True
77510,True
62052,True
59279,True
73822,True
73713,True
56584,True
62943,True
78075,True
60892,True
61377,False
57954,True
59637,True
65112,True
66469,True
59391,True
50350,True
51258,True
50555,False
60255,True
63505,True
61050,True
71717,True
59634,True
57531,True
77724,False
58577,True
76060,True
77138,False
49568,True
75907,True
48027,True
71977,True
51940,True
56878,False
62220,True
49893,True
50444,True
55027,True
61647,True
63607,True
55571,True
72010,True
66287,True
67680,True
64793,True
68559,True
48332,True
52362,True
78038,True
48912,True
62917,True
52571,True
53825,True
63856,True
48400,True
67738,True
76695,True
55266,True
70314,True
75004,True
49008,True
71083,True
76112,True
50707,True
53054,True
61704,True
69783,True
51504,True
64787,True
62193,True
48344,True
49171,True
60136,True
71529,True
75533,True
49880,True
54986,True
59043,True
62648,True
73553,True
62098,True
76987,True
61948,False
55414,False
69446,True
55164,True
50042,True
69886,True
76866,True
63754,True
68573,True
74457,False
73353,True
66522,True
77327,True
70262,True
63250,True
48444,True
64705,True
57723,True
49178,True
78017,True
75501,True
66235,True
57770,True
50856,True
54865,False
76299,True
49894,True
67012,True
67205,True
54142,False
52489,False
54871,True
74540,True
72453,True
65376,True
49288,True
54343,True
71963,True
54811,True
69377,True
48630,True
74769,True
73762,True
70982,False
48757,False
49356,True
78059,True
76353,True
48824,True
68669,True
53314,False
74102,True
77943,True
50862,True
49379,True
61089,True
77790,True
50714,True
56222,True
72847,True
66835,True
56415,True
55507,True
67874,True
60501,True
67023,True
57996,True
71310,True
63666,False
66573,True
72556,True
77283,True
51229,True
48306,False
50938,True
57188,True
68083,True
65214,True
61670,True
62751,True
55203,True
54397,False
78356,True
52164,True
50089,True
75488,True
48272,True
50815,True
66993,True
52275,True
60748,False
62967,True
69927,True
70762,True
76728,False
77132,True
59593,True
50126,True
58385,True
53339,False
56406,True
66400,True
63058,True
71015,True
60898,True
77709,True
69159,True
62910,True
50546,True
56982,True
54962,False
57738,True
63521,True
48318,True
54667,False
62074,True
76385,True
72684,True
75458,True
60962,True
72319,True
75654,True
73324,True
57331,True
73009,True
69813,True
71188,True
59779,True
60396,True
74399,True
73348,True
56425,True
53568,True
64261,True
71723,True
67858,True
62820,True
49520,True
72181,True
53893,True
52094,True
70386,True
65918,True
52764,False
68347,True
49740,True
71344,True
58496,True
61232,True
56051,True
63755,True
57322,True
62268,True
71606,True
70265,True
71211,True
70842,True
73242,True
60025,True
70924,True
54805,True
50997,True
55626,True
55301,True
65531,True
64347,True
49775,True
71428,True
66717,False
53477,True
78026,False
72978,True
64413,True
60588,True
65276,True
77232,True
49851,True
52409,True
56694,True
52585,True
65958,True
59889,True
54200,False
54699,True
62965,True
66587,True
67941,True
59772,True
64897,True
58743,True
61518,True
58319,True
63472,True
54967,True
74826,False
63707,True
63642,True
76051,True
61886,True
52883,True
70227,True
59974,True
70278,True
65134,True
69143,True
62497,True
76328,True
57677,True
72634,True
53802,False
57198,True
53661,True
50811,True
53624,True
49038,True
63813,True
71550,True
76105,True
58527,True
63847,True
71241,True
56038,True
50163,True
49646,True
51048,True
61858,False
67492,True
65962,True
74071,True
58531,True
50843,True
69497,True
72745,True
63263,True
70967,True
77758,True
53104,False
72417,True
58714,True
57280,True
68863,True
52126,True
68733,False
53001,True
62099,True
62399,True
73968,True
75295,True
54873,False
52822,True
63748,True
58956,True
78401,True
77171,True
67441,False
48335,True
64790,True
62707,True
57784,True
72873,True
77648,True
59568,True
55688,True
74240,True
53344,True
54638,True
56307,True
61872,True
68894,True
60475,True
48875,True
75270,True
74884,True
73254,True
61486,True
55736,True
64515,False
77787,True
65446,True
48576,True
55999,True
77690,True
50376,True
48732,True
58383,True
69407,True
51996,True
63924,True
67872,False
61545,True
63961,True
57918,True
71436,True
71178,True
68465,True
74991,False
68159,True
67375,True
61478,True
73086,True
67484,True
73781,True
74678,True
78495,True
72863,True
56977,True
59726,True
56568,True
49802,True
77175,True
67945,True
74124,True
53184,True
72747,True
70780,False
58993,True
69097,True
75365,True
70697,True
57761,True
52681,True
76641,False
73220,True
74013,True
66647,True
60564,True
75419,True
60787,True
71819,True
51335,True
53979,True
75878,True
72715,True
70951,True
78507,True
76583,True
55011,False
73873,True
75932,True
73753,True
74515,True
78520,True
54875,True
54406,False
69871,True
54217,False
52073,True
57093,True
69787,True
64319,False
58333,True
75455,True
56759,True
68195,False
55039,False
71056,True
73527,True
66465,True
53680,True
55257,True
63169,True
75759,True
68365,True
63869,True
74485,True
48585,True
60220,False
69258,True
66561,True
57817,True
49533,True
77782,True
77071,True
56920,False
60615,True
73113,True
71288,True
61304,True
48575,True
53942,True
65437,True
50435,True
64388,True
56605,False
77222,True
64075,True
72218,True
73548,True
62314,False
49390,True
58170,True
74582,True
62720,False
75815,True
75049,True
51641,True
49139,False
67001,True
53774,False
62214,True
60350,False
67019,True
67663,True
55876,True
67112,True
72900,True
74813,True
57288,True
48971,False
65064,True
69715,True
76151,True
52866,True
53398,True
48721,True
60749,True
63879,True
65562,True
62275,False
65471,True
49073,True
53037,False
51351,True
62927,True
76806,True
78208,True
60776,True
68866,True
67301,True
66609,True
73610,True
73020,True
56547,False
58900,True
78178,True
71371,True
49716,True
59026,True
61279,True
74825,True
61762,False
48881,True
56018,True
72589,True
52331,True
51128,True
58234,False
60125,True
70755,True
55300,True
78604,False
69856,False
58772,True
77899,True
63506,True
63933,True
49926,True
56408,True
61296,True
74793,True
70945,True
66109,True
55189,True
56410,True
54465,True
69951,False
49833,True
57884,True
62685,True
61915,True
48663,True
69281,True
54693,True
65385,True
52453,True
49803,True
78259,True
71447,True
71953,True
78204,True
62907,True
78403,True
66443,True
52922,False
70734,True
54513,True
50392,True
52733,False
48133,True
48378,True
60954,False
53860,False
74239,True
65729,True
62133,True
50523,True
64902,True
57022,True
68114,True
62752,True
76136,True
74807,True
76989,True
67422,True
51345,True
52156,True
65043,True
66189,True
63291,True
56899,True
69889,True
71190,True
50771,True
74121,True
61316,True
61766,False
50366,True
48894,True
62894,True
52361,True
71850,True
71878,True
58397,True
75930,True
61677,True
55791,False
72012,True
53776,True
77549,True
65849,True
48734,True
71444,True
53012,True
60797,True
49556,False
74306,True
64031,True
77657,False
59847,True
48828,True
70408,True
50652,True
69903,True
77551,True
48739,False
53097,True
48060,True
55476,True
76750,True
71269,True
53798,True
75028,True
69633,True
50662,False
75560,True
68806,True
78022,True
68667,True
52015,False
62855,True
52187,True
57376,True
67221,True
66558,True
48432,True
49296,True
62261,True
55583,True
58871,True
75405,True
56837,True
69960,True
68297,True
74061,True
49010,True
63698,True
61453,True
77716,True
60417,True
51704,False
52149,True
55740,True
48605,True
71196,True
64885,True
53626,False
67537,True
64162,True
52850,True
58812,True
49567,True
61396,False
64149,True
65727,True
57469,True
73936,True
67344,True
56767,True
74624,True
55162,True
71496,True
57033,True
57071,True
60279,True
58389,True
50232,True
76148,True
76061,True
73880,True
66645,True
65762,True
50850,True
72573,True
58569,True
48717,True
75648,True
56257,True
72322,True
55811,True
58351,True
54829,True
57792,True
69255,False
70815,True
48556,True
52533,True
52935,True
66353,True
53446,False
49709,True
50710,True
51114,False
56127,True
66378,True
62946,True
63713,True
54036,True
56198,True
71713,True
62611,False
57037,True
54972,True
51354,True
78032,True
51886,True
73488,True
55988,True
66085,True
73222,True
75346,True
72338,True
65300,True
75534,True
58348,True
49530,False
73455,True
67551,True
50615,True
59059,True
52823,False
50311,True
68554,True
52351,True
75036,True
48210,True
68218,True
62417,False
60127,True
64530,True
66578,True
67519,True
66187,True
76597,True
52096,True
66290,True
49683,True
71071,True
67513,True
69191,False
48827,True
64509,True
70079,True
51371,True
52438,True
72816,True
77310,True
51865,True
53836,True
60148,True
78443,True
50108,True
64921,True
52360,True
58651,True
61120,True
61187,True
71499,True
67818,True
61566,True
67638,True
73310,True
56469,True
49798,True
50995,True
76620,True
59083,True
49915,True
65752,True
69522,True
62217,True
56916,True
52389,True
62819,True
53350,True
57432,True
76345,True
59708,True
55563,True
65503,True
55962,False
67393,True
48514,True
64599,True
68765,True
73826,True
50415,True
62573,False
74256,True
58917,True
78538,True
77248,True
54737,True
63512,True
70041,True
58300,False
59994,True
53475,True
54808,False
76373,True
60043,True
69270,True
67022,True
64382,True
63811,True
60780,True
67753,True
65275,True
48404,True
54412,True
55835,True
71355,True
59503,True
66821,True
65443,True
76427,False
51538,True
50659,True
63774,True
57497,True
49853,True
61562,False
76067,True
51096,True
71050,True
78013,True
60578,True
75570,True
65479,True
76367,True
61683,False
52882,True
71149,True
64265,True
53929,True
75385,True
53075,True
64301,True
66860,True
64559,True
52632,False
69112,True
77474,True
49451,True
59054,True
49333,True
77570,True
58826,True
57373,True
68477,False
63501,True
53190,True
77647,True
55980,True
53100,True
52319,True
52869,True
49743,True
78369,True
61194,True
62875,True
49910,True
71921,True
74577,True
55669,True
77352,True
64526,True
50767,True
52671,True
69190,False
56043,True
57796,True
58269,True
63189,True
53587,True
66017,True
50399,True
64361,True
70221,True
52357,True
78004,True
49711,True
66478,True
71407,True
57387,True
49138,True
61556,True
64547,True
72160,True
67998,True
64080,True
55309,True
61663,True
66419,True
73927,True
63557,True
65635,True
59519,True
75126,True
56438,True
53414,True
48934,False
61728,True
77945,True
53333,True
73661,True
53272,True
56008,True
75217,True
74224,True
48456,True
66182,True
74735,True
67181,True
57769,False
70326,False
67440,True
71192,True
73905,True
68623,True
78530,True
77866,True
73862,True
60270,True
77640,True
58060,True
49558,True
64353,True
66321,True
73541,True
74569,False
61461,False
63950,True
56863,False
58345,True
72368,False
52556,True
69834,True
63271,True
75598,True
56534,True
76562,True
56180,True
77461,True
75171,True
62567,True
55495,True
65370,True
57171,True
63267,True
64438,True
78433,True
52376,True
48533,False
78308,True
65565,True
65176,True
65805,True
72134,True
53248,True
78552,True
52615,True
62906,True
63826,True
57161,True
73178,True
65864,True
64251,True
78155,True
78185,True
50093,True
65344,True
60339,True
70167,True
58949,True
58390,True
66024,True
58780,True
64282,True
69077,False
66854,True
62244,True
74658,True
72559,True
64097,True
63205,True
73153,True
54296,True
52318,True
73397,False
53871,True
51273,True
54603,True
62277,False
73640,True
57484,True
50948,True
54622,True
71199,True
49779,True
60480,True
74934,True
76394,True
53209,True
71784,True
72324,True
54725,True
49165,True
49252,False
60982,True
74617,True
76755,True
52276,True
50946,True
55064,True
70154,True
67799,True
73596,True
78468,True
59155,True
67556,True
71979,True
63891,True
67148,True
56033,True
51171,True
73078,True
75763,True
67237,True
49377,True
54776,False
77650,True
60145,True
63807,True
72669,True
69370,True
55028,True
59806,True
59774,True
49573,True
51795,True
72452,True
52330,True
71872,True
64467,True
75727,True
67335,True
69534,True
74471,True
51492,True
69150,False
53821,True
51837,True
58369,True
62546,True
65085,True
70399,True
59527,True
51235,True
59794,True
61554,True
67030,True
48842,True
74740,True
74836,True
65572,True
53060,True
48711,True
